ITEM_SEQ,INGR_CODE,INGR_NAME,QNT,INGD_UNIT_CD
202300121,D000868,"에스암로디핀베실산염2.5수화물",,"밀리그램"
202300122,D000624,"피마사르탄칼륨삼수화물",,"밀리그램"
202300122,D000868,"에스암로디핀베실산염2.5수화물",,"밀리그램"
202300123,D000624,"피마사르탄칼륨삼수화물",,"밀리그램"
202300123,D000868,"에스암로디핀베실산염2.5수화물",,"밀리그램"
202300124,D000624,"피마사르탄칼륨삼수화물",,"밀리그램"
202300124,D000868,"에스암로디핀베실산염2.5수화물",,"밀리그램"
202300125,D000624,"피마사르탄칼륨삼수화물",,"밀리그램"
202300125,D000868,"에스암로디핀베실산염2.5수화물",,"밀리그램"
202300126,D000624,"피마사르탄칼륨삼수화물",,"밀리그램"
202300126,D000868,"에스암로디핀베실산염2.5수화물",,"밀리그램"
202300127,D000624,"피마사르탄칼륨삼수화물",,"밀리그램"
202300127,D000868,"에스암로디핀베실산염2.5수화물",,"밀리그램"
202300128,D000624,"피마사르탄칼륨삼수화물",,"밀리그램"
202300128,D000868,"에스암로디핀베실산염2.5수화물",,"밀리그램"
202300129,D000624,"피마사르탄칼륨삼수화물",,"밀리그램"
202300129,D000868,"에스암로디핀베실산염2.5수화물",,"밀리그램"
202300130,D000624,"피마사르탄칼륨삼수화물",,"밀리그램"
202300130,D000868,"에스암로디핀베실산염2.5수화물",,"밀리그램"
202300131,D000624,"피마사르탄칼륨삼수화물",,"밀리그램"
202300131,D000868,"에스암로디핀베실산염2.5수화물",,"밀리그램"
202300132,D000624,"피마사르탄칼륨삼수화물",,"밀리그램"
202300132,D000868,"에스암로디핀베실산염2.5수화물",,"밀리그램"
202300133,D000624,"피마사르탄칼륨삼수화물",,"밀리그램"
202300133,D000868,"에스암로디핀베실산염2.5수화물",,"밀리그램"
202300134,D000624,"피마사르탄칼륨삼수화물",,"밀리그램"
202300134,D000868,"에스암로디핀베실산염2.5수화물",,"밀리그램"
202300135,D000624,"피마사르탄칼륨삼수화물",,"밀리그램"
202300135,D000868,"에스암로디핀베실산염2.5수화물",,"밀리그램"
202300136,D000624,"피마사르탄칼륨삼수화물",,"밀리그램"
202300136,D000868,"에스암로디핀베실산염2.5수화물",,"밀리그램"
202300137,D000624,"피마사르탄칼륨삼수화물",,"밀리그램"
202300137,D000868,"에스암로디핀베실산염2.5수화물",,"밀리그램"
202300138,D000624,"피마사르탄칼륨삼수화물",,"밀리그램"
202300138,D000868,"에스암로디핀베실산염2.5수화물",,"밀리그램"
202300139,D000624,"피마사르탄칼륨삼수화물",,"밀리그램"
202300139,D000868,"에스암로디핀베실산염2.5수화물",,"밀리그램"
202300140,D000624,"피마사르탄칼륨삼수화물",,"밀리그램"
202300140,D000868,"에스암로디핀베실산염2.5수화물",,"밀리그램"
202300141,D000624,"피마사르탄칼륨삼수화물",,"밀리그램"
202300141,D000868,"에스암로디핀베실산염2.5수화물",,"밀리그램"
202300142,D000718,"메트포르민염산염",,"밀리그램"
202300143,D000718,"메트포르민염산염",,"밀리그램"
202300144,D000718,"메트포르민염산염",,"밀리그램"
202300145,D000718,"메트포르민염산염",,"밀리그램"
202300146,D000718,"메트포르민염산염",,"밀리그램"
202300147,D000718,"메트포르민염산염",,"밀리그램"
202300148,D000718,"메트포르민염산염",,"밀리그램"
202300149,D000718,"메트포르민염산염",,"밀리그램"
202300150,D000718,"메트포르민염산염",,"밀리그램"
202300151,D000718,"메트포르민염산염",,"밀리그램"
202300152,D000718,"메트포르민염산염",,"밀리그램"
202300153,D000718,"메트포르민염산염",,"밀리그램"
202300154,D000718,"메트포르민염산염",,"밀리그램"
202300155,D001250,"오르리스타트",,"밀리그램"
202300156,D001250,"오르리스타트",,"밀리그램"
202300157,D001250,"오르리스타트",,"밀리그램"
202300158,D001250,"오르리스타트",,"밀리그램"
202300159,D001250,"오르리스타트",,"밀리그램"
202300164,D001098,"진피(陳皮)",,"밀리그램"
202300164,D001491,"탄산마그네슘",,"밀리그램"
202300164,D000493,"회향",,"밀리그램"
202300164,D000671,"탄산수소나트륨",,"밀리그램"
202300164,D001498,"침강탄산칼슘",,"밀리그램"
202300167,D000699,"란소프라졸",,"밀리그램"
202300167,D001498,"침강탄산칼슘",,"밀리그램"
202300168,D000699,"란소프라졸",,"밀리그램"
202300168,D001498,"침강탄산칼슘",,"밀리그램"
202300169,D000699,"란소프라졸",,"밀리그램"
202300169,D001498,"침강탄산칼슘",,"밀리그램"
202300170,D000699,"란소프라졸",,"밀리그램"
202300170,D001498,"침강탄산칼슘",,"밀리그램"
202300171,D000699,"란소프라졸",,"밀리그램"
202300171,D001498,"침강탄산칼슘",,"밀리그램"
202300176,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300176,D000244,"시타글립틴인산염수화물",,"밀리그램"
202300177,D000699,"란소프라졸",,"밀리그램"
202300177,D001498,"침강탄산칼슘",,"밀리그램"
202300187,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300187,D000244,"시타글립틴인산염수화물",,"밀리그램"
202300188,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300188,D000244,"시타글립틴인산염수화물",,"밀리그램"
202300190,D001419,"테노포비르알라페나미드숙신산염",,"밀리그램"
202300191,D000718,"메트포르민염산염",,"밀리그램"
202300191,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300192,D000718,"메트포르민염산염",,"밀리그램"
202300192,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300196,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300196,D000244,"시타글립틴인산염수화물",,"밀리그램"
202300197,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300197,D000244,"시타글립틴인산염수화물",,"밀리그램"
202300200,D001098,"갈근",,"밀리그램"
202300200,D001377,"벤포티아민",,"밀리그램"
202300200,D000363,"감초",,"밀리그램"
202300200,D000134,"아세트아미노펜",,"밀리그램"
202300202,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300202,D000244,"시타글립틴인산염수화물",,"밀리그램"
202300203,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300203,D000244,"시타글립틴인산염수화물",,"밀리그램"
202300204,D000134,"아세트아미노펜",,"밀리그램"
202300204,D000147,"산화마그네슘",,"밀리그램"
202300205,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300209,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300209,D000718,"메트포르민염산염",,"밀리그램"
202300210,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300210,D000718,"메트포르민염산염",,"밀리그램"
202300213,D000363,"이부프로펜",,"그램"
202300225,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300225,D000244,"시타글립틴인산염수화물",,"밀리그램"
202300227,D000718,"메트포르민염산염",,"밀리그램"
202300227,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300228,D000718,"메트포르민염산염",,"밀리그램"
202300228,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300229,D000718,"메트포르민염산염",,"밀리그램"
202300229,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300230,D000718,"메트포르민염산염",,"밀리그램"
202300230,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300232,D000363,"이부프로펜",,"밀리그램"
202300233,D000134,"아세트아미노펜",,"밀리그램"
202300233,D000747,"카페인무수물",,"밀리그램"
202300233,D000155,"에페드린염산염",,"밀리그램"
202300238,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300238,D000718,"메트포르민염산염",,"밀리그램"
202300239,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300239,D000718,"메트포르민염산염",,"밀리그램"
202300240,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300240,D000718,"메트포르민염산염",,"밀리그램"
202300241,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300241,D000718,"메트포르민염산염",,"밀리그램"
202300242,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300242,D000718,"메트포르민염산염",,"밀리그램"
202300243,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300243,D000718,"메트포르민염산염",,"밀리그램"
202300244,D001693,"보수티닙일수화물",,"밀리그램"
202300245,D001693,"보수티닙일수화물",,"밀리그램"
202300246,D001693,"보수티닙일수화물",,"밀리그램"
202300247,D000748,"에스트라디올발레레이트",,"밀리그램"
202300250,D001300,"비사코딜",,"밀리그램"
202300250,D001495,"우르소데옥시콜산",,"밀리그램"
202300250,D001521,"판토텐산칼슘",,"밀리그램"
202300252,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300252,D000244,"시타글립틴인산염수화물",,"밀리그램"
202300256,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300259,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300259,D000244,"시타글립틴인산염수화물",,"밀리그램"
202300260,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300260,D000244,"시타글립틴인산염수화물",,"밀리그램"
202300264,D000363,"감초",,"밀리그램"
202300264,D001098,"길경",,"밀리그램"
202300268,D001098,"리보플라빈부티레이트",,"밀리그램"
202300268,D000147,"푸르설티아민",,"밀리그램"
202300268,D001521,"니코틴산아미드",,"밀리그램"
202300269,D001098,"리보플라빈",,"밀리그램"
202300269,D000147,"푸르설티아민",,"밀리그램"
202300269,D001521,"니코틴산아미드",,"밀리그램"
202300270,D000750,"에스트리올",,"밀리그램"
202300271,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300271,D000244,"시타글립틴인산염수화물",,"밀리그램"
202300273,D000718,"메트포르민염산염",,"밀리그램"
202300273,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300274,D000718,"메트포르민염산염",,"밀리그램"
202300274,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300275,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300275,D000718,"메트포르민염산염",,"밀리그램"
202300285,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300287,D001554,"라세카도트릴",,"밀리그램"
202300293,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300293,D000244,"시타글립틴인산염수화물",,"밀리그램"
202300295,D000134,"아세트아미노펜",,"밀리그램"
202300295,D000092,"구아이페네신",,"밀리그램"
202300295,D000493,"덱스트로메토르판브롬화수소산염수화물",,"밀리그램"
202300297,D000718,"메트포르민염산염",,"밀리그램"
202300297,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300298,D000718,"메트포르민염산염",,"밀리그램"
202300298,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300302,D000244,"시타글립틴인산염수화물",,"밀리그램"
202300302,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300304,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300305,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300306,D000244,"시타글립틴인산염수화물",,"밀리그램"
202300306,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300315,D001795,"파리시맙",,"밀리그램"
202300326,D000793,"레보플록사신수화물",,"밀리그램"
202300329,D000425,"판크레아틴",,"밀리그램"
202300329,D001300,"디메티콘",,"밀리그램"
202300329,D000893,"글리시리진산이칼륨",,"밀리그램"
202300330,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300336,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300340,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300341,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300342,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300342,D000244,"시타글립틴인산염수화물",,"밀리그램"
202300347,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300347,D000718,"메트포르민염산염",,"밀리그램"
202300348,D000718,"메트포르민염산염",,"밀리그램"
202300348,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300349,D000718,"메트포르민염산염",,"밀리그램"
202300349,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300350,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300350,D000718,"메트포르민염산염",,"밀리그램"
202300351,D000718,"메트포르민염산염",,"밀리그램"
202300351,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300352,D000718,"메트포르민염산염",,"밀리그램"
202300352,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300353,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300353,D000718,"메트포르민염산염",,"밀리그램"
202300354,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300354,D000718,"메트포르민염산염",,"밀리그램"
202300355,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300355,D000718,"메트포르민염산염",,"밀리그램"
202300356,D000692,"다파글리플로진프로판디올수화물",,"밀리그램"
202300356,D000718,"메트포르민염산염",,"밀리그램"
